filepath,filename,class,label,split,folder,hash,phash,image_group,split_variant
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000165 (6).png,000165 (6).png,adenocarcinoma,0,train,adenocarcinoma,532260b1af444adad66073123e688cb0,9336346953638312932,97,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000166 (2).png,000166 (2).png,adenocarcinoma,0,train,adenocarcinoma,4fbcb8586015a6a905df94729e4744e5,10747416792495908147,98,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000166 (3).png,000166 (3).png,adenocarcinoma,0,train,adenocarcinoma,e6db542ca931b29be1bb9853a0446a04,9336910486926170473,99,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000166 (4).png,000166 (4).png,adenocarcinoma,0,test,adenocarcinoma,449aa04b35b1f36051c73e7924b2f800,10512816130294246764,100,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000167 (3).png,000167 (3).png,adenocarcinoma,0,train,adenocarcinoma,666903beea8fb73fb2d799e0708438d7,10492083791357052257,101,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000167 (8).png,000167 (8).png,adenocarcinoma,0,train,adenocarcinoma,ea4f55bcae5a5c3069ef0b7889eda3cd,15319841187758816367,102,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000168 (3).png,000168 (3).png,adenocarcinoma,0,test,adenocarcinoma,6f838689e2376382199bebba4ec06f02,15073318088252354855,103,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000171 (5).png,000171 (5).png,adenocarcinoma,0,train,adenocarcinoma,e2859d6dccb62cf97db240016e3f7ab1,13950531297935531121,35,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000171.png,000171.png,adenocarcinoma,0,test,adenocarcinoma,38ddeea20bbdfeea36b894c13be9252c,15344084722348144701,104,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000172 (3).png,000172 (3).png,adenocarcinoma,0,train,adenocarcinoma,eec0204131af9fd5f3da30627a6400cc,13964631661606567725,105,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000173 (5).png,000173 (5).png,adenocarcinoma,0,train,adenocarcinoma,778b5793148a531e04d9c85353c28256,11067972973738497080,106,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000173 (7).png,000173 (7).png,adenocarcinoma,0,train,adenocarcinoma,28900f578bd1033916f0aa4ca9c3f2f4,15026096450784410681,107,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000174 (4).png,000174 (4).png,adenocarcinoma,0,train,adenocarcinoma,fc02d942e116b2c5836329209beadb3f,15100954474961391222,108,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000176 (2).png,000176 (2).png,adenocarcinoma,0,train,adenocarcinoma,2c07b435dc570d5252d797befdfd3f39,10463953671377461685,85,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000177 (4).png,000177 (4).png,adenocarcinoma,0,train,adenocarcinoma,0df662907c8efa48b93f96607e13567a,10707104825667447866,109,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000177.png,000177.png,adenocarcinoma,0,train,adenocarcinoma,1a092db32d1b1de0859414031ff018df,15056711454184295324,110,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000108.png,000108.png,large.cell.carcinoma,1,train,large.cell.carcinoma,b98f851e09928778d0df9e5d8ccf4be4,9363078829317824363,111,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000110.png,000110.png,large.cell.carcinoma,1,train,large.cell.carcinoma,918665110a9dbd140081dd6638d29044,10459415488665313651,112,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000111 (2).png,000111 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,511da9715b9f447025bbaf652fa85b61,9360826479748468589,113,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000111.png,000111.png,large.cell.carcinoma,1,train,large.cell.carcinoma,ad09bc840ecb5dd2a28f0571b5fdae01,11075273751596251513,114,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000113 (2).png,000113 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,ebc02741e1cf071f9414fc2ae3dd5976,10518532989413649773,115,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000113.png,000113.png,large.cell.carcinoma,1,train,large.cell.carcinoma,2388843e3f675f5fac84580713780a4c,10462546137607322083,116,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000114.png,000114.png,large.cell.carcinoma,1,train,large.cell.carcinoma,942eff7aae05d1b75139d4d1b18e1da2,10498532594576407674,117,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000115 (2).png,000115 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma,6ef5230380e8ed50c52b6bcbb45f3799,13949362087618558042,118,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000116.png,000116.png,large.cell.carcinoma,1,test,large.cell.carcinoma,b7292ac370ec4d39788c2ee64f32903e,10465079682953525624,119,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000118.png,000118.png,large.cell.carcinoma,1,train,large.cell.carcinoma,10fb9a26bd41b282d6986687d470d71d,15336177034673746796,120,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000120.png,000120.png,large.cell.carcinoma,1,train,large.cell.carcinoma,797794f92c70d02693791f131044cc58,10466205642994049377,121,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000122.png,000122.png,large.cell.carcinoma,1,train,large.cell.carcinoma,937704386a1837102c5da63a99080035,15103391882762660923,122,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000123.png,000123.png,large.cell.carcinoma,1,train,large.cell.carcinoma,c766c93417eceafd5498e8dd3590782c,11040968964121962617,123,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000124 (2).png,000124 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma,f6176500f0e7e714e094cee256cc64ad,15680415163358275898,124,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000126.png,000126.png,large.cell.carcinoma,1,train,large.cell.carcinoma,79b93cbe482c05fcac62b402e71be1e9,11070770152035989819,114,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000127 (2).png,000127 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,58a10ce460879ea1cfa53fd4201475a2,9361935320346471482,125,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000128 (2).png,000128 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,c2a7a244cdd4358b28d82a8fc3ac4e70,15100603383705642622,126,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000128.png,000128.png,large.cell.carcinoma,1,test,large.cell.carcinoma,4a021d7a287d4717a69f45da0c506dbb,15118881668585972860,127,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000130.png,000130.png,large.cell.carcinoma,1,train,large.cell.carcinoma,dec011cdf2141fb262c3127e824cdf47,10516264148277028217,128,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000131 (2).png,000131 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,79f69b9c90662bed803968bea6111c8b,9358583476027727486,129,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000131.png,000131.png,large.cell.carcinoma,1,train,large.cell.carcinoma,4cbd7786230cc1fac52aa3e2be72d9bc,10477421091086033251,130,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000132 (2).png,000132 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,96b5d0d85e4adb4c47dd2855c06bf1e9,11068167561850796062,131,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000133 (2).png,000133 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,77ec360c17fa62cfeee20c3b66ec712f,15679853717716088858,131,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000133.png,000133.png,large.cell.carcinoma,1,train,large.cell.carcinoma,c0e1b4b6069ce5c0f939abeb727f87e5,10494872323924846905,132,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000136 (2).png,000136 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,620c67f5ba35a596ef607337e6298f9b,13978054572864579899,133,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000137.png,000137.png,large.cell.carcinoma,1,train,large.cell.carcinoma,10a99b5853e4ace21c69c68dac6176b0,10498566129689967723,134,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000138 (2).png,000138 (2).png,large.cell.carcinoma,1,val,large.cell.carcinoma,7667915abe0be0e56b6e3d46df5c7d95,15605561915802531870,135,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000141.png,000141.png,large.cell.carcinoma,1,train,large.cell.carcinoma,f0e8a65d300af6baa9abfa5aefb5b4bf,10495997953181367161,136,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000143.png,000143.png,large.cell.carcinoma,1,train,large.cell.carcinoma,a27e9266047290979195c3553197f948,15002457294314697923,137,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000147 (2).png,000147 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,4eca53a8d748b914e29842dee97e177e,15102280843430606970,138,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000148 (2).png,000148 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,65a9fef4cbf32a34123b2f11d62278b7,10996127697169430558,131,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000148.png,000148.png,large.cell.carcinoma,1,train,large.cell.carcinoma,d5d0c4a6544d0112112f4e09af45d7aa,10482979310302817645,139,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000149.png,000149.png,large.cell.carcinoma,1,test,large.cell.carcinoma,7e2c194a5a56c359e16954c55723be1a,15398162020185094457,140,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000150.png,000150.png,large.cell.carcinoma,1,train,large.cell.carcinoma,847d2370540980027defc406a1481cac,10489216436931279928,141,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000154 (2).png,000154 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma,b6ae55228f4221cd7d187d0d548d9ed3,9362164017677625659,142,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000154.png,000154.png,large.cell.carcinoma,1,train,large.cell.carcinoma,73f66ae0610e593e6ee3953ea7a35a07,10465080095052214417,143,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000155.png,000155.png,large.cell.carcinoma,1,val,large.cell.carcinoma,71ee0a02e61c6091111aa2887b7874a8,10462221024700017017,144,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000158.png,000158.png,large.cell.carcinoma,1,train,large.cell.carcinoma,e18292c96253296adea6018ae6718dc2,15067389474025907262,145,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000159 (2).png,000159 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,7e4250b844f1b0d27e4d0841ce078c39,10464472821325771129,146,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000159.png,000159.png,large.cell.carcinoma,1,test,large.cell.carcinoma,2dd8f7df1d3189fb1292a0dac672d8a7,10459406443500824883,147,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000160.png,000160.png,large.cell.carcinoma,1,train,large.cell.carcinoma,86af8591ea92f1a41f0a451e50003d9a,9349611465440042606,129,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000162.png,000162.png,large.cell.carcinoma,1,train,large.cell.carcinoma,4cf87a9318adc4d9d920e2a79c80736f,11038436784547966074,148,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000163.png,000163.png,large.cell.carcinoma,1,train,large.cell.carcinoma,edf02496906c5b203c98400d50c6a99d,10495742935203199337,49,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000169.png,000169.png,large.cell.carcinoma,1,train,large.cell.carcinoma,2d99c9672e92c3c04eaca62cb3f96c5a,9349787864040961662,149,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000170.png,000170.png,large.cell.carcinoma,1,train,large.cell.carcinoma,8dfa6913863c197b19fb13edf8d13f3b,9363369099179662198,150,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000171.png,000171.png,large.cell.carcinoma,1,train,large.cell.carcinoma,9d88556015a453f5c29801e166b3af03,10518533543495887209,151,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000172 (2).png,000172 (2).png,large.cell.carcinoma,1,train,large.cell.carcinoma,c83c0d88cdf9abf4e8c2ba804781e1a2,10462256416300083322,152,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000172.png,000172.png,large.cell.carcinoma,1,train,large.cell.carcinoma,d30464cb3a99e62f34c616c31d4f6d85,15286136285124508721,153,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000173 (2).png,000173 (2).png,large.cell.carcinoma,1,test,large.cell.carcinoma,7b695cf014a66f3405c7945e882191b6,9361944119627164984,154,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000173.png,000173.png,large.cell.carcinoma,1,train,large.cell.carcinoma,89f85d65d9eef39adeea82ff13f1f6e0,15326703659950750769,155,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\large.cell.carcinoma\000174.png,000174.png,large.cell.carcinoma,1,test,large.cell.carcinoma,b79b115cc72d0f213025efa69c1ddcf7,10464481551903766585,156,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,10 (2) - Copy.png,normal,2,train,normal,5f468089b5597b4873412a1562d1c830,15062103382870748628,157,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,10 (2).png,normal,2,train,normal,5f468089b5597b4873412a1562d1c830,15062103382870748628,157,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2) - Copy.png,10 - Copy (2) - Copy.png,normal,2,train,normal,60649ff70c9ea03e0ab227620379026f,15062098993414172116,157,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2).png,10 - Copy (2).png,normal,2,train,normal,60649ff70c9ea03e0ab227620379026f,15062098993414172116,157,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (3).png,10 - Copy (3).png,normal,2,train,normal,6d22297f0784fb1a73b92a772fbddd26,15062098993414172116,157,leakage_controlled_image_group
C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy - Copy.png,10 - Copy - Copy.png,normal,2,train,normal,fc2e5247b58037186b2bd164431e9ac3,15062098993414172116,157,leakage_controlled_image_group
